Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
38072,8259305,2024-12-09,5,Sale,3685.75,5,7
38072,4355810,2025-04-06,3,Sale,3064.25,5,7
32652,1182508,2024-09-17,9,Sale,4794.98,3,4
32652,2497446,2026-05-30,5,Sale,5792.78,5,4
32652,3246940,2024-08-22,2,Sale,1347.95,4,4
32652,9153580,2026-03-24,7,Sale,6161.57,1,4
40389,9127056,2025-02-04,1,Sale,863.52,4,14
40389,5727072,2026-06-12,7,Sale,6281.25,2,14
40389,6610460,2026-05-24,10,Sale,553.49,1,14
40389,6481483,2024-09-01,2,Sale,7125.51,5,14
40389,2371105,2025-12-26,2,Sale,4655.3,4,14
40389,4366654,2025-05-27,1,Sale,1584.1,5,14
40389,6438415,2024-12-07,1,Sale,1499.93,5,14
40389,2834256,2025-05-25,10,Sale,1451.8,5,14
40389,1366728,2024-11-30,9,Sale,4242.63,4,14
40389,2501862,2025-05-05,6,Sale,1379.79,1,14
40389,8900550,2024-12-03,2,Sale,4978.04,5,14
40389,2569161,2026-03-01,2,Sale,6808.21,5,14
40389,1231767,2026-04-03,8,Sale,4579.71,4,14
40389,3049455,2026-03-24,3,Sale,1977,3,14
18854,5297009,2025-04-03,8,Sale,6369.4,4,18
18854,7515708,2025-07-02,5,Sale,5414.04,3,18
18854,2754303,2026-07-22,1,Sale,1427.91,4,18
18854,6265983,2026-02-18,7,Sale,5358.04,1,18
18854,2124222,2025-02-27,7,Sale,9999.99,5,18
18854,5023987,2025-01-04,7,Sale,5294.02,4,18
18854,8288567,2026-06-23,3,Sale,1762.69,4,18
18854,6929700,2025-11-19,2,Sale,3013.21,3,18
18854,8391216,2026-05-22,4,Sale,1300.61,5,18
18854,7315829,2024-08-06,10,Sale,1031.39,5,18
18854,9216482,2025-07-14,2,Sale,3098.02,3,18
18854,3302513,2025-11-16,3,Sale,647.51,1,18
18854,9086821,2024-09-05,6,Sale,686.03,2,18
18854,6637268,2026-07-15,5,Sale,5287.86,4,18
18854,4019821,2026-03-16,5,Sale,4230.82,4,18
18854,9104818,2024-10-20,1,Sale,612.09,3,18
18854,2391259,2026-06-13,1,Sale,787.09,3,18
18854,8611654,2026-02-13,5,Sale,3299.25,2,18
95687,3431635,2026-01-13,8,Sale,2106.89,4,13
95687,6095044,2025-06-08,8,Sale,2559.73,3,13
95687,5426262,2025-04-13,2,Sale,1779.21,3,13
95687,7897733,2025-01-30,5,Sale,7387.59,5,13
95687,3877300,2025-04-26,4,Sale,2098.86,1,13
95687,9176791,2025-04-29,6,Sale,1297.09,4,13
95687,2182413,2025-03-26,2,Sale,4254.36,5,13
95687,2421888,2025-06-17,7,Sale,9999.99,5,13
95687,7451550,2026-03-07,3,Sale,2351.85,5,13
95687,1830049,2024-11-08,4,Sale,1117.4,4,13
95687,4109499,2026-07-26,3,Sale,2636.77,4,13
95687,1976404,2025-04-03,2,Sale,3171.9,3,13
95687,7210533,2025-04-15,3,Sale,3362.69,5,13
95687,2498399,2025-05-18,8,Return,4570.88,3,
89666,2446987,2025-05-18,6,Sale,2415.44,4,10
89666,5358458,2026-03-05,4,Return,1021,4,
89666,7700060,2026-04-04,3,Sale,1552.69,5,10
89666,7919364,2025-07-19,8,Sale,5012.99,4,10
89666,1477304,2024-09-21,9,Sale,5696.97,3,10
89666,5358042,2025-07-03,6,Sale,1684.63,3,10
89666,6323498,2026-04-21,4,Sale,1492.75,4,10
89666,1314719,2025-08-19,1,Sale,271.35,2,10
89666,4458937,2026-05-20,3,Return,2916.52,5,
89666,7585783,2024-12-06,5,Sale,4127.05,3,10
89666,8723678,2024-09-24,10,Sale,1669.51,5,10
89666,1635069,2025-03-12,2,Sale,2005.67,1,10
46075,3104662,2025-04-03,1,Sale,602.55,4,6
46075,6427350,2025-05-21,6,Sale,565.61,4,6
46075,8054704,2025-07-31,1,Sale,333.38,2,6
46075,1195613,2025-09-19,5,Sale,9797.91,1,6
46075,5933753,2025-05-12,1,Sale,1765.6,5,6
46075,1398375,2025-01-08,1,Sale,1512.26,4,6
14205,6387930,2026-03-26,10,Sale,973.12,5,9
14205,7481472,2026-05-29,1,Sale,429.56,4,9
14205,1971165,2026-06-29,7,Sale,9999.99,3,9
14205,8257230,2025-08-16,6,Sale,701.35,4,9
14205,2306688,2025-07-01,4,Sale,1869.2,4,9
14205,9028759,2026-04-29,1,Sale,923.38,3,9
14205,7769919,2025-01-05,8,Sale,1585.09,1,9
14205,6923029,2025-02-10,1,Return,886.16,3,
14205,4670649,2025-07-08,1,Sale,1093.03,3,9
14205,5887879,2025-06-10,1,Sale,917.74,1,9
65880,5220621,2026-06-02,2,Sale,4167.55,4,13
65880,1891116,2025-12-02,3,Sale,1561.68,5,13
65880,8147429,2025-12-31,6,Sale,3143.94,5,13
65880,3465910,2024-08-28,7,Sale,6412.91,3,13
65880,4279582,2025-09-15,1,Sale,625.18,1,13
65880,9930416,2025-05-23,5,Sale,6363.28,2,13
65880,8388928,2026-06-22,4,Sale,1217.98,5,13
65880,6125192,2025-07-04,3,Sale,820.1,4,13
65880,2915960,2025-07-04,1,Sale,742.88,4,13
65880,6263688,2026-03-21,4,Sale,503.6,2,13
65880,7894937,2024-08-29,9,Sale,5246.11,3,13
65880,6716682,2026-06-14,10,Sale,1385.36,5,13
65880,4862986,2025-06-10,2,Sale,2682.14,2,13
39115,9845273,2025-09-04,1,Sale,882.6,3,7
39115,7905825,2025-12-12,6,Sale,1397.62,5,7
39115,6355796,2025-07-24,9,Sale,3884.18,5,7
39115,9051366,2026-03-20,8,Return,1123.42,4,
39115,6816756,2025-09-20,7,Return,6383.05,5,
39115,7900893,2025-12-28,1,Sale,375.17,2,7
39115,2728365,2024-11-28,7,Sale,5456.64,3,7
39115,7362838,2025-11-28,8,Return,3863.42,3,
39115,8416317,2026-03-21,7,Sale,6834.91,2,7
39115,5242874,2026-07-29,5,Sale,6782.89,4,7
35810,3012006,2025-09-18,2,Sale,4269.64,4,7
35810,9939729,2024-11-22,4,Sale,1299.09,4,7
35810,6092646,2025-03-04,7,Sale,9999.99,4,7
35810,4938869,2025-02-23,5,Sale,5738.62,3,7
35810,2923487,2026-02-09,10,Return,607.68,3,
35810,6056140,2025-07-11,7,Sale,7369.27,2,7
35810,5831333,2025-11-24,9,Sale,4256.7,1,7
35810,8920115,2025-12-15,2,Return,2565.85,3,
35810,1958214,2026-01-22,2,Sale,3705.52,1,7
40097,7350811,2025-10-31,9,Sale,7857.62,5,4
40097,6776136,2025-04-16,1,Sale,269.53,1,4
40097,7511644,2026-07-27,1,Sale,518.92,1,4
40097,1944990,2026-01-29,7,Sale,7111.46,1,4
68357,9585948,2025-02-13,1,Sale,1192.14,5,7
68357,4337113,2025-04-04,1,Sale,817.46,4,7
68357,7005083,2025-12-12,7,Return,9999.99,5,
68357,3969073,2026-06-08,6,Sale,3673.99,5,7
68357,9299852,2025-11-02,2,Sale,1343.84,1,7
68357,6477002,2026-02-18,5,Sale,9999.99,5,7
68357,5518527,2025-02-26,10,Sale,819.18,4,7
68357,7609244,2025-06-08,1,Sale,1210,5,7
68357,6640082,2025-11-11,2,Return,4180.64,5,
26527,4026163,2026-06-10,3,Sale,750.26,2,28
26527,5110891,2024-11-25,9,Sale,3054.3,1,28
26527,6121905,2026-02-18,8,Sale,2616.16,5,28
26527,1374544,2025-01-07,8,Sale,1750.11,4,28
26527,6268748,2024-08-17,8,Return,7049.26,5,
26527,6312423,2025-01-27,5,Sale,3155.91,4,28
26527,7103448,2026-05-10,2,Sale,1758.65,3,28
26527,5781300,2026-03-25,5,Sale,4496.05,3,28
26527,5149493,2025-01-16,3,Return,1116.8,1,
26527,5241501,2025-01-05,4,Sale,1402.71,5,28
26527,7151364,2025-05-07,10,Sale,620.44,5,28
26527,7504519,2026-02-10,1,Sale,938.96,2,28
26527,8761290,2025-12-07,5,Sale,5169.68,1,28
26527,3889505,2026-04-08,8,Sale,2021.35,4,28
26527,3901651,2026-01-30,6,Sale,898.28,1,28
26527,3204750,2025-09-28,5,Sale,7466.88,4,28
26527,2953665,2026-07-31,2,Sale,2815.5,5,28
26527,3602528,2024-11-28,6,Sale,1594.07,2,28
26527,1829684,2024-08-19,5,Sale,8310.79,1,28
26527,3510573,2024-08-22,2,Sale,4411.51,4,28
26527,2478165,2025-04-04,4,Sale,1094.91,1,28
26527,7653782,2026-02-26,6,Sale,2524.47,3,28
26527,1688342,2025-09-25,7,Sale,6970.21,5,28
26527,9134938,2026-05-02,6,Sale,949.44,4,28
26527,3723947,2024-11-24,1,Sale,747.15,2,28
26527,8819983,2025-08-07,6,Sale,1751.63,5,28
26527,1436097,2025-11-11,6,Sale,1349.61,4,28
26527,8210720,2025-05-30,3,Sale,1449.19,5,28
26527,3223225,2024-10-11,9,Sale,6111.07,2,28
26527,6585891,2024-10-07,10,Sale,897.47,2,28
76405,1410258,2024-12-28,6,Sale,1469.13,1,10
76405,6013211,2025-03-17,6,Return,2877.05,3,
76405,3763431,2025-06-19,1,Sale,1232.06,1,10
76405,7428463,2026-06-29,3,Sale,338.57,1,10
76405,9176007,2026-06-15,5,Sale,4079.56,5,10
76405,7220637,2024-09-13,3,Sale,1360.47,1,10
76405,2738796,2026-05-11,7,Sale,5724.21,4,10
76405,6914110,2025-02-11,10,Sale,1222.15,3,10
76405,8736990,2025-06-14,7,Sale,7154.63,3,10
76405,4025230,2024-12-14,2,Sale,3728.81,1,10
76405,1353843,2025-04-14,3,Sale,2246.48,4,10
72917,4303460,2026-02-22,1,Sale,1910.64,5,2
72917,8814166,2024-09-09,2,Sale,4399.18,3,2
17863,7265215,2025-10-15,2,Return,3241.97,5,
17863,1982850,2025-10-09,1,Sale,797.05,2,12
17863,3926336,2026-04-04,5,Sale,1660.3,2,12
17863,2528615,2025-09-02,1,Sale,911.89,5,12
17863,2756836,2024-11-04,3,Sale,1904.14,2,12
17863,3546129,2024-11-26,1,Return,833.02,2,
17863,1603473,2025-12-25,6,Sale,1465.65,2,12
17863,3950679,2026-06-10,2,Return,7701.91,5,
17863,4984382,2025-03-17,1,Sale,624.34,4,12
17863,3915358,2025-10-06,2,Sale,2854.22,4,12
17863,3813768,2024-12-12,2,Sale,1052.48,1,12
17863,5030486,2024-08-22,6,Sale,1195.89,4,12
17863,7914790,2024-08-29,6,Sale,1891.34,5,12
17863,2267887,2025-10-12,8,Sale,4729.13,4,12
17863,4918413,2025-11-17,7,Sale,4381.59,5,12
18543,5309859,2025-10-20,1,Sale,1102.88,5,7
18543,5716887,2025-04-12,4,Sale,495.7,2,7
18543,7965690,2026-01-10,4,Sale,1531.06,5,7
18543,2866278,2024-08-16,2,Sale,2940.07,1,7
18543,2535790,2025-04-19,9,Sale,2449.3,1,7
18543,6394858,2026-06-14,1,Return,796.05,5,
18543,3936814,2025-01-09,4,Sale,695.4,3,7
18543,3563463,2025-03-10,5,Sale,9241.65,3,7
64543,7848939,2025-05-03,9,Sale,3411.39,5,11
64543,7760935,2025-10-27,3,Sale,880.74,2,11
64543,4104340,2024-09-06,5,Sale,4620.67,2,11
64543,6217908,2026-03-22,8,Sale,2166.99,1,11
64543,7354108,2024-12-30,1,Sale,1094.27,5,11
64543,7418064,2025-02-24,10,Sale,394.08,1,11
64543,4358263,2024-09-27,2,Sale,4054.55,2,11
64543,8905215,2024-12-13,1,Sale,485.9,2,11
64543,1249903,2025-09-12,5,Sale,4408.3,1,11
64543,6622672,2024-08-11,4,Return,548.92,5,
64543,3917091,2026-06-12,4,Sale,924.42,3,11
64543,7021294,2025-09-25,10,Sale,1386.54,5,11
75852,3266275,2024-08-29,7,Sale,3697.31,3,2
75852,5150472,2025-04-15,8,Sale,2160.63,5,2
18485,8173623,2025-10-30,9,Return,5812.47,2,
18485,7645501,2025-10-23,2,Sale,4249.24,5,10
18485,3668343,2026-05-29,1,Sale,1572.44,5,10
18485,5001691,2025-05-09,1,Return,1094.81,4,
18485,3580251,2024-08-22,6,Sale,734.55,4,10
18485,6592610,2026-01-22,9,Sale,2693.58,1,10
18485,4110098,2025-07-05,4,Sale,755.91,1,10
18485,1474545,2025-09-14,5,Sale,1884.45,2,10
18485,3907356,2024-12-07,2,Sale,9999.99,1,10
18485,8505766,2024-08-02,8,Sale,1776,2,10
18485,5164796,2026-05-24,8,Sale,3311.06,1,10
18485,2474229,2026-06-23,6,Sale,2711.66,4,10
71633,6399816,2024-11-30,1,Sale,1758.05,5,7
71633,4178898,2025-05-28,4,Sale,1017.3,1,7
71633,5437005,2025-04-22,3,Sale,3082.67,5,7
71633,9843366,2025-05-11,6,Sale,1401.46,4,7
71633,6178301,2025-04-22,9,Sale,7151.12,5,7
71633,1684346,2025-12-23,2,Return,8153.15,5,
71633,6913438,2024-12-20,5,Sale,4076.62,4,7
71633,3934263,2025-12-31,1,Sale,365.22,2,7
99451,6528229,2026-01-16,2,Sale,2577.25,2,23
99451,7799724,2025-04-22,1,Sale,661.83,5,23
99451,2012123,2025-09-17,6,Sale,1067.14,4,23
99451,1971660,2025-04-01,8,Sale,3025.14,5,23
99451,9570891,2024-09-13,1,Sale,2554.75,5,23
99451,7738855,2025-04-02,1,Sale,660.54,5,23
99451,9661583,2026-06-10,1,Sale,1140.93,4,23
99451,1104337,2025-10-02,2,Sale,3200.02,1,23
99451,1396720,2026-07-22,1,Sale,273.79,2,23
99451,6526397,2025-02-12,2,Sale,6674.29,1,23
99451,4940973,2025-09-26,6,Return,1469.84,5,
99451,1538445,2026-03-15,3,Sale,1753.99,5,23
99451,8311441,2025-02-23,5,Sale,4162.05,2,23
99451,7992642,2026-03-06,5,Sale,8649.98,2,23
99451,4706834,2024-08-07,5,Sale,4148.56,5,23
99451,7625076,2025-01-13,6,Sale,1120.56,1,23
99451,7351251,2026-01-05,2,Sale,8524.26,5,23
99451,7587852,2024-08-23,4,Sale,1251.78,1,23
99451,1942744,2026-06-15,1,Return,746.1,5,
99451,8908499,2025-06-01,8,Sale,1877.8,1,23
99451,1759111,2025-05-15,3,Sale,1503.55,4,23
99451,7795575,2025-08-09,8,Sale,4786.15,1,23
99451,3830707,2024-10-12,4,Sale,1930.41,1,23
99451,1217630,2025-03-20,6,Sale,1268.83,5,23
99451,8811760,2024-09-01,1,Sale,1487.7,5,23
44877,1829097,2025-02-06,1,Sale,1113.8,5,11
44877,3671402,2025-04-03,2,Sale,4604.62,3,11
44877,3442942,2026-04-24,2,Sale,4356.08,2,11
44877,3476297,2024-10-17,4,Sale,1999.45,3,11
44877,7814442,2024-11-01,9,Sale,4648.14,2,11
44877,9128825,2026-06-10,3,Sale,970.24,3,11
44877,4106568,2024-12-22,2,Sale,1566.66,4,11
44877,6381538,2024-09-30,2,Sale,9999.99,3,11
44877,8743590,2025-11-28,5,Sale,7249.26,2,11
44877,4527527,2025-12-08,7,Sale,9999.99,3,11
44877,7602652,2025-02-22,2,Sale,3974.66,5,11
55632,2439642,2026-03-29,4,Sale,1368.56,3,8
55632,9759192,2026-05-01,2,Sale,2761.34,2,8
55632,4016733,2025-03-01,10,Sale,1593.3,5,8
55632,3672464,2026-01-30,7,Sale,9999.99,5,8
55632,9967115,2025-02-27,9,Sale,9659.31,4,8
55632,4781929,2026-04-12,1,Sale,702.24,4,8
55632,8429086,2025-03-30,1,Sale,1098.51,4,8
55632,7056912,2026-03-02,2,Sale,3035.11,3,8
48757,9102117,2025-02-18,2,Sale,2078.07,4,11
48757,5397777,2025-04-27,1,Sale,642.43,1,11
48757,4007214,2026-04-30,7,Sale,7697.46,2,11
48757,7852633,2026-05-03,2,Sale,5683.58,4,11
48757,3782680,2026-01-06,7,Sale,4903.8,4,11
48757,5686603,2026-01-12,8,Sale,4149.05,2,11
48757,6212675,2026-03-27,5,Sale,3272.65,4,11
48757,4759936,2026-02-03,8,Sale,3172.34,5,11
48757,6930230,2026-02-12,3,Sale,1409.67,2,11
48757,2450885,2025-01-23,2,Sale,2928.52,4,11
48757,1817949,2025-07-21,7,Sale,6630.73,3,11
78792,4096222,2025-12-02,8,Return,7097.06,5,
78792,2880019,2025-03-07,9,Sale,4120.8,4,4
78792,9500583,2026-06-12,2,Sale,3317.38,2,4
78792,1705266,2025-06-16,5,Sale,6605.46,4,4
78792,3846093,2025-03-31,2,Sale,9999.99,5,4
86419,1705196,2025-08-02,10,Sale,1030.75,4,9
86419,5018239,2026-05-17,3,Return,963.26,1,
86419,1987295,2025-05-29,2,Sale,2986.4,1,9
86419,2035709,2025-07-19,4,Return,1821.74,5,
86419,3194840,2026-02-07,3,Sale,848.79,1,9
86419,8183658,2026-04-02,10,Return,903.08,4,
86419,7054180,2026-04-02,5,Sale,5881.49,2,9
86419,3842508,2025-01-04,4,Sale,548.21,1,9
86419,7661603,2026-04-29,8,Return,4359.54,5,
86419,6403769,2025-06-22,6,Sale,1171.93,4,9
86419,8222224,2025-04-04,3,Sale,874.99,1,9
86419,6753303,2025-06-17,2,Sale,2256.15,4,9
86419,7935992,2026-03-28,10,Sale,586.79,4,9
44548,4071024,2025-09-03,1,Sale,1377.67,3,6
44548,3984793,2025-04-03,1,Sale,1291.59,5,6
44548,1244329,2025-12-25,4,Sale,1313.13,5,6
44548,5257632,2026-04-24,7,Return,9999.99,5,
44548,6483326,2025-07-02,9,Sale,4670.93,1,6
44548,4103970,2025-03-27,7,Sale,9999.99,5,6
44548,4932931,2026-03-23,1,Sale,1165.77,4,6
11670,2040953,2025-03-29,3,Sale,4830.62,5,12
11670,2058144,2025-11-04,7,Sale,9999.99,5,12
11670,8423412,2025-09-09,2,Sale,2128.68,1,12
11670,3636960,2025-07-10,6,Sale,425.59,1,12
11670,7720889,2026-06-14,1,Sale,1090.89,5,12
11670,8900351,2026-03-24,3,Sale,1866.76,3,12
11670,7540026,2024-09-01,5,Sale,7536.42,5,12
11670,4422405,2026-06-10,7,Sale,9305.57,5,12
11670,9404881,2026-07-28,6,Sale,2177.73,5,12
11670,7631683,2026-07-03,9,Sale,8345.31,5,12
11670,1645178,2025-07-29,10,Sale,1304.84,2,12
11670,6330998,2026-03-28,8,Sale,5123.54,2,12
27226,3203079,2026-03-19,3,Sale,2123.73,1,5
27226,4296817,2026-05-25,5,Sale,2177.3,3,5
27226,3086390,2024-12-24,1,Sale,575.21,4,5
27226,9188486,2024-11-16,1,Sale,307.8,4,5
27226,3786225,2025-12-14,2,Sale,2105.14,1,5
50111,8997422,2025-01-10,5,Sale,7645.11,5,13
50111,7467094,2026-06-22,5,Sale,6144.98,5,13
50111,6364762,2025-09-13,1,Sale,1760.35,3,13
50111,9419962,2025-07-12,6,Sale,1132.58,3,13
50111,4804198,2026-01-15,4,Sale,630.83,3,13
50111,9843825,2025-03-06,10,Sale,712.69,4,13
50111,3026616,2026-05-05,5,Sale,2751.05,4,13
50111,5064193,2025-06-14,2,Sale,3800.9,4,13
50111,3368717,2025-02-18,7,Sale,7323.99,1,13
50111,7590706,2026-01-28,9,Sale,2567.99,3,13
50111,4534470,2025-05-03,4,Sale,465.49,1,13
50111,3991656,2025-10-16,1,Sale,1663.68,5,13
50111,6464321,2026-07-02,10,Sale,1016.26,5,13
17294,6900201,2025-01-21,1,Sale,1925.79,3,8
17294,5181154,2025-07-25,4,Sale,1176.35,1,8
17294,2472916,2025-12-18,3,Sale,3554,4,8
17294,9848199,2025-06-07,1,Return,1319.42,4,
17294,8338544,2025-04-18,4,Sale,1312.94,5,8
17294,4622556,2025-09-13,1,Sale,1368.95,3,8
17294,2373138,2024-10-26,3,Sale,1219.53,3,8
17294,6971036,2026-05-12,6,Sale,1139.98,2,8
17294,2235955,2026-03-25,2,Sale,6407.94,2,8
37986,2248282,2026-03-21,6,Sale,1156.81,4,13
37986,1762852,2026-04-15,1,Sale,2186.31,5,13
37986,9166692,2025-04-25,3,Sale,1421.73,4,13
37986,6103762,2024-11-05,6,Sale,2722.18,4,13
37986,5846841,2026-04-11,9,Sale,3819.98,1,13
37986,6001258,2026-01-15,1,Sale,818.18,5,13
37986,1823480,2025-06-14,3,Sale,2008.5,5,13
37986,1838083,2026-01-25,7,Sale,9347.2,5,13
37986,8523319,2025-07-18,1,Sale,832.72,1,13
37986,5192907,2025-09-03,1,Sale,945.78,4,13
37986,1108032,2025-11-28,2,Sale,2052.73,2,13
37986,6317918,2025-03-31,7,Sale,6541.46,4,13
37986,3579811,2026-01-31,2,Sale,4056.36,5,13
37986,9523911,2025-10-27,10,Return,1012.73,4,
57540,5831970,2025-07-20,6,Sale,1706.12,3,19
57540,6680901,2026-06-23,9,Sale,2791.64,1,19
57540,7681846,2024-09-29,3,Sale,1605.89,2,19
57540,7544679,2025-10-05,10,Sale,803.94,4,19
57540,7689274,2026-06-10,1,Sale,364.82,3,19
57540,7967375,2024-09-06,1,Sale,414.63,1,19
57540,3585699,2024-11-12,7,Sale,9999.99,5,19
57540,1469044,2025-10-15,4,Sale,956.91,1,19
57540,5551609,2025-08-24,1,Sale,726.06,4,19
57540,8190008,2026-07-02,8,Sale,3726.45,5,19
57540,4767177,2025-12-31,5,Sale,4250.06,1,19
57540,8287240,2025-11-06,1,Sale,683.31,4,19
57540,5019414,2026-05-09,3,Sale,1887.05,2,19
57540,6434961,2025-08-23,9,Return,5333.26,3,
57540,3735758,2026-03-26,3,Sale,2128.86,4,19
57540,4599230,2025-05-12,1,Sale,1664.5,3,19
57540,5107793,2025-12-02,1,Sale,349.5,1,19
57540,1207333,2025-03-08,7,Sale,9999.99,1,19
57540,7070062,2025-01-25,2,Sale,4843.99,3,19
57540,7165978,2025-01-08,10,Sale,1320.73,3,19
80289,7266508,2024-10-30,10,Sale,800.41,3,7
80289,4272859,2026-03-02,10,Sale,910.45,4,7
80289,1836304,2026-06-14,2,Sale,2419.63,2,7
80289,7130937,2025-05-24,3,Sale,2379.56,3,7
80289,2808915,2025-02-11,6,Sale,1278.23,1,7
80289,6011709,2025-03-15,10,Return,809.89,4,
80289,5216799,2025-02-02,9,Sale,5508.85,1,7
80289,6495522,2025-09-16,2,Sale,4813.83,5,7
63663,1794999,2026-07-30,6,Sale,2011.53,4,9
63663,4952492,2025-01-19,2,Sale,6864.76,3,9
63663,1389040,2026-07-10,10,Sale,350.73,4,9
63663,5836821,2024-08-26,2,Sale,3030.98,4,9
63663,6769446,2026-03-27,8,Return,2659.51,1,
63663,1317969,2024-09-25,7,Sale,4816.31,4,9
63663,8420785,2024-09-23,8,Sale,6176.8,3,9
63663,2121800,2025-08-26,7,Return,6975.1,2,
63663,2641775,2024-09-24,2,Sale,3050.29,3,9
63663,2656443,2024-09-16,1,Sale,1022.89,4,9
63663,9076785,2025-12-07,5,Sale,7028.64,3,9
69973,4786920,2025-04-19,4,Sale,725.74,3,3
69973,9399575,2025-06-07,2,Sale,3834.14,4,3
69973,7957867,2025-10-30,1,Sale,548.3,3,3
69973,5959879,2026-05-25,3,Return,1893.57,4,
44284,2985869,2025-07-21,3,Sale,3554.93,2,8
44284,3421734,2025-07-29,1,Sale,988.54,5,8
44284,9506312,2025-03-24,1,Sale,582.76,1,8
44284,6221325,2026-03-26,3,Return,1394.55,2,
44284,7711965,2025-04-24,6,Sale,936.77,2,8
44284,2284506,2025-12-12,1,Sale,475.55,2,8
44284,8374773,2025-08-15,3,Sale,1495.19,4,8
44284,5974628,2025-01-27,3,Sale,2082.41,3,8
44284,7132066,2024-12-11,2,Sale,2144.88,3,8
85447,7502253,2025-08-05,1,Return,488.68,1,
85447,6691848,2026-03-26,4,Sale,1089.02,2,7
85447,5170803,2025-06-02,6,Sale,2563.56,4,7
85447,2027639,2025-02-24,1,Return,691.86,3,
85447,9424119,2025-08-24,3,Sale,1073.23,1,7
85447,1866266,2025-12-06,9,Sale,9282.23,3,7
85447,3822537,2026-04-12,1,Sale,602.3,2,7
85447,5678936,2025-07-19,1,Sale,1011.69,1,7
85447,3908257,2025-10-12,5,Sale,2807.86,2,7
85447,4458133,2026-04-04,5,Return,9999.99,5,
68589,2221503,2026-07-17,2,Return,2070.27,1,
68589,3610869,2025-02-25,2,Sale,7600.12,3,8
68589,6241067,2025-07-25,3,Sale,3632.95,3,8
68589,2624554,2024-12-19,6,Sale,1859.23,3,8
68589,5938320,2024-08-16,2,Sale,3596.05,2,8
68589,8786118,2025-02-03,1,Sale,976.75,3,8
68589,3039671,2025-08-11,8,Sale,7764.93,5,8
68589,8783435,2025-10-14,7,Sale,9999.99,3,8
68589,1952099,2025-05-11,2,Sale,3981.19,4,8
69109,4378198,2024-08-16,5,Sale,7073.9,4,5
69109,2901724,2025-04-06,1,Sale,556.94,1,5
69109,8645052,2026-07-31,2,Sale,6779.76,3,5
69109,4994689,2025-03-01,1,Sale,713.44,3,5
69109,1926815,2025-09-09,9,Sale,3247.21,1,5
69109,1270304,2024-09-03,9,Return,6998.01,3,
13715,5075328,2025-12-12,4,Sale,1792.73,3,7
13715,8665214,2025-04-13,10,Return,1790.93,4,
13715,5228640,2024-10-17,6,Sale,1249.58,4,7
13715,7493806,2025-10-03,5,Return,2971.35,4,
13715,9658809,2024-10-25,7,Sale,6776.8,2,7
13715,5684290,2026-02-06,9,Return,9999.99,5,
13715,7474158,2024-09-08,7,Sale,6753.1,2,7
13715,8376746,2024-10-01,3,Sale,1315.98,1,7
13715,6628387,2024-12-09,6,Return,1169.22,4,
13715,3540411,2025-01-24,8,Sale,4393.78,3,7
13715,6163089,2026-03-20,8,Sale,3174,5,7
23974,8813937,2026-04-06,7,Return,7015.41,1,
23974,2799972,2025-12-08,1,Sale,1003.92,4,14
23974,5459074,2026-03-30,4,Sale,2395.86,5,14
23974,7506955,2025-12-13,7,Sale,9999.99,5,14
23974,8070673,2025-04-22,1,Return,478.51,4,
23974,5543236,2026-02-26,6,Sale,1078.45,5,14
23974,5705622,2025-04-28,5,Sale,2906.31,2,14
23974,6334436,2025-01-29,7,Sale,4335.41,5,14
23974,7662319,2024-10-14,4,Return,2026.88,1,
23974,1355285,2026-02-09,3,Sale,1414.39,2,14
23974,2670752,2025-08-15,6,Sale,1024.34,1,14
23974,6936491,2026-04-11,1,Sale,1231.68,3,14
23974,1958424,2026-06-18,3,Sale,1626.89,2,14
23974,5187319,2026-07-20,6,Sale,3529.78,5,14
23974,8505050,2025-12-26,1,Return,841,5,
23974,7576038,2025-02-28,2,Sale,1146.51,2,14
23974,5589344,2026-04-23,1,Sale,306.84,2,14
23974,4176720,2025-01-01,1,Sale,524.16,1,14
84724,7999274,2026-04-19,6,Return,1245.25,4,
84724,8622333,2026-01-08,6,Sale,2407.69,4,11
84724,7487189,2025-12-27,4,Sale,581.66,3,11
84724,4608515,2026-02-27,9,Sale,4718.95,4,11
84724,9023829,2025-03-06,10,Sale,2359.59,5,11
84724,4022706,2025-11-30,1,Sale,1115.82,5,11
84724,3792956,2025-04-03,7,Sale,7381.83,1,11
84724,3422106,2026-02-25,7,Sale,4975.96,3,11
84724,9769530,2025-06-18,1,Sale,1504.4,5,11
84724,9082616,2024-12-27,7,Return,9999.99,1,
84724,9186981,2024-11-30,6,Sale,950.75,4,11
84724,1037604,2025-03-13,6,Sale,937.42,4,11
84724,5300837,2026-05-06,9,Sale,3528.84,2,11
65083,2491327,2025-07-31,4,Sale,1798.21,5,12
65083,5730351,2025-07-14,8,Sale,1688.97,1,12
65083,3960021,2026-01-04,8,Sale,1285.54,2,12
65083,4358680,2025-12-31,3,Sale,655.16,2,12
65083,5502999,2025-12-21,3,Sale,2259,2,12
65083,3522584,2024-11-22,9,Sale,4904.96,4,12
65083,8297242,2025-03-07,1,Sale,325.07,4,12
65083,4992914,2025-03-03,5,Sale,5277.98,1,12
65083,9342382,2024-08-11,7,Sale,3879.18,1,12
65083,5899324,2024-11-08,6,Sale,1016.93,1,12
65083,1463154,2024-12-13,1,Return,1009.33,4,
